state,total,place,race,religion,sexual_orientation,ethnicity,disability
NEW MEXICO,Total,,9,0,1,4,0
,Cities,,8,0,1,4,0
,,Albuquerque,6,0,1,4,0
,,Farmington,1,0,0,0,0
,,Tularosa,1,0,0,0,0
,Metropolitan Counties,,1,0,0,0,0
,,Bernalillo,1,0,0,0,0
NEW YORK,Total,,126,271,73,22,1
,Cities,,85,167,61,14,1
,,Ballston Spa Village,1,0,0,0,0
,,Binghamton,1,0,0,0,0
,,Brockport Village,0,3,0,0,0
,,Colonie Town,1,0,0,0,0
,,Dobbs Ferry Village,0,0,0,1,0
,,Elmira,1,0,0,0,0
,,Liberty Village,0,0,0,1,0
,,Mount Hope Town,0,1,0,0,0
,,New Rochelle,0,0,1,0,0
,,New York,69,161,52,12,1
,,Poughkeepsie,1,1,2,0,0
,,Rochester,10,0,5,0,0
,,Rotterdam Town,1,0,0,0,0
,,Suffern Village,0,1,0,0,0
,,Utica,0,0,1,0,0
,Universities and Colleges,,4,1,3,1,0
,,Cornell University,0,0,0,1,0
,,State University of New York:,,,,,
,,Buffalo,1,0,0,0,0
,,Maritime College,1,0,0,0,0
,,"State University of New York Agricultural and Technical College, Alfred",1,0,0,0,0
,,State University of New York College:,,,,,
,,Buffalo,0,0,1,0,0
,,Geneseo,1,1,2,0,0
,Metropolitan Counties,,37,103,8,7,0
,,Dutchess,1,0,0,0,0
,,Monroe,2,1,0,0,0
,,Nassau,10,50,4,3,0
,,Niagara,3,1,0,0,0
,,Saratoga,4,0,0,0,0
,,Suffolk County Police Department,15,51,4,4,0
,,Westchester Public Safety,2,0,0,0,0
,Nonmetropolitan Counties,,0,0,1,0,0
,,Sullivan,0,0,1,0,0
NORTH CAROLINA,Total,,46,6,10,13,0
,Cities,,26,3,7,10,0
,,Albemarle,0,0,0,1,0
,,Archdale,0,0,0,1,0
,,Cary,1,0,0,0,0
,,Charlotte-Mecklenburg,6,1,2,1,0
,,Concord,2,0,0,0,0
,,Dunn,1,0,0,0,0
,,Durham,3,0,1,1,0
,,Hickory,1,0,0,0,0
,,High Point,1,0,0,1,0
,,Lexington,0,0,0,2,0
,,Mount Airy,0,0,0,2,0
,,Oxford,1,0,0,0,0
,,Raleigh,2,2,2,0,0
,,Reidsville,1,0,0,0,0
,,Roxboro,1,0,0,0,0
,,Salisbury,4,0,1,0,0
,,Siler City,1,0,0,0,0
,,Southern Pines,0,0,1,0,0
,,Spruce Pine,0,0,0,1,0
,,Washington,1,0,0,0,0
,Universities and Colleges,,0,0,1,0,0
,,"University of North Carolina, Greensboro",0,0,1,0,0
,Metropolitan Counties,,17,1,2,3,0
,,Catawba,0,0,0,1,0
,,Chatham,4,0,0,0,0
,,Cumberland,1,0,0,0,0
,,Currituck,0,0,1,1,0
,,Guilford,2,0,0,1,0
,,Johnston,4,0,0,0,0
,,New Hanover,5,1,1,0,0
,,Rockingham,1,0,0,0,0
,Nonmetropolitan Counties,,3,2,0,0,0
,,Caswell,0,1,0,0,0
,,Iredell,1,1,0,0,0
,,Rutherford,1,0,0,0,0
,,Transylvania,1,0,0,0,0
NORTH DAKOTA,Total,,12,0,2,0,0
,Cities,,6,0,2,0,0
,,Bismarck,1,0,0,0,0
,,Fargo,0,0,1,0,0
,,Grafton,2,0,0,0,0
,,Jamestown,1,0,1,0,0
,,Mandan,2,0,0,0,0
,Metropolitan Counties,,3,0,0,0,0
,,Burleigh,1,0,0,0,0
,,Morton,2,0,0,0,0
,Nonmetropolitan Counties,,3,0,0,0,0
,,Mountrail,1,0,0,0,0
,,Stark,1,0,0,0,0
,,Walsh,1,0,0,0,0
OHIO,Total,,161,25,53,43,30
,Cities,,143,23,47,41,20
,,Akron,8,0,2,1,0
,,Alliance,1,0,0,0,0
,,Amherst,2,2,0,0,0
,,Athens,3,0,1,0,0
,,Bath Township,2,1,0,0,0
,,Beavercreek,0,0,0,1,0
,,Blue Ash,1,1,0,0,0
,,Boardman,1,0,0,0,0
,,Bowling Green,0,0,1,0,0
,,Cincinnati,5,0,0,2,0
,,Cleveland,16,0,0,2,0
,,Columbus,41,11,22,16,4
,,Dayton,2,0,1,0,0
,,Defiance,0,0,1,0,0
,,Fairborn,4,0,0,0,0
,,Findlay,2,0,4,3,0
,,Fremont,2,0,1,0,0
,,Gahanna,3,0,0,0,0
,,Galion,1,0,0,0,0
,,Garfield Heights,1,2,0,0,0
,,Genoa Township,0,0,1,0,0
,,Germantown,1,0,0,0,0
,,Granville,1,0,0,0,0
,,Grove City,0,0,0,1,0
,,Groveport,0,0,0,1,0
,,Hamilton,0,0,0,2,0
,,Heath,1,0,0,0,0
,,Hubbard Township,1,0,0,0,0
,,Huber Heights,7,0,0,1,0
,,Indian Hill,1,0,0,0,0
,,"Jackson Township, Stark County",2,0,0,0,0
,,Lakewood,1,0,1,0,0
,,Lebanon,1,0,0,0,0
,,Mansfield,1,0,6,1,0
,,Marysville,2,0,0,0,0
,,Mason,1,0,1,1,0
,,Miami Township,0,1,0,0,0
,,Millersburg,0,0,0,1,0
,,Niles,2,0,0,1,0
,,Norwalk,1,0,0,0,0
,,Oregon,0,0,1,0,0
,,Orwell,1,0,0,0,0
,,Parma,2,0,0,0,0
,,Piqua,0,0,2,0,0
,,Portsmouth,1,0,0,4,16
,,Reynoldsburg,2,0,0,0,0
,,South Euclid,0,1,0,0,0
,,"Springfield Township, Hamilton County",3,0,0,0,0
,,Stow,1,1,0,0,0
,,Union,2,0,0,0,0
,,Utica,1,0,0,0,0
,,Van Wert,1,0,1,0,0
,,West Chester Township,2,0,0,1,0
,,Westerville,3,1,0,0,0
,,Whitehall,0,0,0,1,0
,,Wilmington,0,1,0,0,0
,,Wooster,1,0,0,0,0
,,Worthington,2,1,0,1,0
,,Youngstown,2,0,1,0,0
,,Zanesville,1,0,0,0,0
,Universities and Colleges,,5,0,0,0,0
,,Ohio State University,4,0,0,0,0
,,University of Cincinnati,1,0,0,0,0
,Metropolitan Counties,,7,1,6,1,0
,,Butler,2,0,2,0,0
,,Clermont,1,0,0,0,0
,,Greene,0,0,1,0,0
,,Licking,1,0,0,0,0
,,Lucas,1,0,2,0,0
,,Preble,0,1,1,0,0
,,Stark,2,0,0,0,0
,,Union,0,0,0,1,0
,Nonmetropolitan Counties,,5,1,0,1,10
,,Coshocton,2,1,0,0,0
,,Muskingum,1,0,0,0,0
,,Ross,1,0,0,1,0
,,Seneca,0,0,0,0,10
,,Wayne,1,0,0,0,0
,Other Agencies,,1,0,0,0,0
,,Cleveland Metropolitan Park District,1,0,0,0,0
OKLAHOMA,Total,,22,2,3,3,0
,Cities,,20,2,3,1,0
,,Ada,1,0,0,0,0
,,Broken Arrow,0,0,1,0,0
,,Catoosa,1,0,0,0,0
,,Chickasha,2,0,0,0,0
,,Cleveland,1,0,0,0,0
,,Cushing,1,0,0,0,0
,,Dewey,1,0,0,0,0
,,Edmond,0,1,0,0,0
,,El Reno,1,0,0,0,0
,,Guthrie,1,0,0,0,0
,,Hollis,1,0,0,0,0
,,Mangum,0,0,1,0,0
,,Midwest City,1,1,0,0,0
,,Mustang,0,0,1,0,0
,,Norman,2,0,0,0,0
,,Okemah,1,0,0,0,0
,,Pawnee,1,0,0,1,0
,,Poteau,1,0,0,0,0
,,Sallisaw,1,0,0,0,0
,,Snyder,1,0,0,0,0
,,Stillwater,1,0,0,0,0
,,Stroud,1,0,0,0,0
,Universities and Colleges,,0,0,0,1,0
,,"Oklahoma State University, Main Campus",0,0,0,1,0
,Metropolitan Counties,,1,0,0,0,0
,,Sequoyah,1,0,0,0,0
,Nonmetropolitan Counties,,1,0,0,1,0
,,Bryan,1,0,0,0,0
,,Harper,0,0,0,1,0
OREGON,Total,,77,28,37,27,1
,Cities,,67,20,34,24,1
,,Albany,1,0,0,0,0
,,Ashland,0,0,1,0,0
,,Beaverton,6,1,0,3,0
,,Bend,0,0,2,0,0
,,Boardman,0,0,1,0,0
,,Canby,0,1,0,0,0
,,Corvallis,2,0,0,2,0
,,Eagle Point,1,0,0,0,0
,,Grants Pass,1,0,0,0,0
,,Hermiston,1,0,0,0,0
,,Keizer,1,1,0,0,0
,,La Grande,0,0,0,1,0
,,Lincoln City,0,0,0,1,0
,,Medford,3,0,0,0,0
,,Newberg-Dundee,1,0,0,0,0
,,Newport,3,0,0,1,0
,,Portland,20,11,22,9,1
,,Redmond,2,0,0,0,0
,,Rogue River,0,1,0,0,0
,,Roseburg,0,0,1,0,0
,,Salem,2,0,3,3,0
,,Seaside,0,0,0,1,0
,,Silverton,0,0,1,0,0
,,Springfield,4,0,2,2,0
,,Stayton,1,0,0,0,0
,,Tigard,16,5,0,0,0
,,Tillamook,0,0,0,1,0
,,Woodburn,2,0,1,0,0
,Metropolitan Counties,,6,5,1,3,0
,,Benton,1,1,1,0,0
,,Clackamas,2,1,0,0,0
,,Deschutes,0,0,0,1,0
,,Jackson,1,1,0,0,0
,,Lane,1,1,0,1,0
,,Marion,0,1,0,1,0
,,Yamhill,1,0,0,0,0
,Nonmetropolitan Counties,,3,3,2,0,0
,,Douglas,1,1,1,0,0
,,Lincoln,1,2,0,0,0
,,Tillamook,0,0,1,0,0
,,Umatilla,1,0,0,0,0
,State Police Agencies,,1,0,0,0,0
,,"State Police, Washington County",1,0,0,0,0
PENNSYLVANIA,Total,,40,25,13,5,0
,Cities,,35,22,7,5,0
,,Abington Township,6,4,0,0,0
,,Bensalem Township,0,0,1,0,0
,,Camp Hill,0,1,0,0,0
,,Carlisle,2,0,0,0,0
,,East Cocalico Township,1,0,0,0,0
,,East Hempfield Township,1,0,0,0,0
,,Harrisburg,0,0,0,1,0
,,Hatfield Township,1,0,0,0,0
,,Hopewell Township,1,0,0,0,0
,,Johnstown,1,0,1,0,0
,,Lancaster,1,0,0,0,0
,,Moosic,0,0,1,0,0
,,Northern York Regional,1,0,0,0,0
,,Philadelphia,12,13,3,0,0
,,Pittsburgh,6,1,0,2,0
,,Springdale,1,0,0,0,0
,,"Spring Township, Berks County",1,0,0,0,0
,,Swatara Township,0,0,1,1,0
,,Westtown-East Goshen Regional,0,0,0,1,0
,,York Area Regional,0,3,0,0,0
,Universities and Colleges,,5,1,5,0,0
,,West Chester University,5,1,5,0,0
,State Police Agencies,,0,2,1,0,0
,,State Police:,,,,,
,,Chester County,0,1,0,0,0
,,Monroe County,0,1,0,0,0
,,Pike County,0,0,1,0,0
RHODE ISLAND,Total,,20,5,9,13,0
,Cities,,19,5,9,13,0
,,East Providence,1,0,0,0,0
,,Pawtucket,0,0,1,0,0
,,Providence,15,5,8,13,0
,,South Kingstown,1,0,0,0,0
,,Warwick,1,0,0,0,0
,,West Warwick,1,0,0,0,0
,Universities and Colleges,,1,0,0,0,0
,,Brown University,1,0,0,0,0
SOUTH CAROLINA,Total,,72,20,16,16,3
,Cities,,35,5,8,12,0
,,Batesburg-Leesville,1,0,0,0,0
,,Beaufort,6,0,0,1,0
,,Bennettsville,0,0,1,0,0
,,Chapin,0,0,1,0,0
,,Cheraw,2,0,0,0,0
,,Clinton,1,0,0,0,0
,,Clover,1,0,0,0,0
,,Darlington,0,0,0,1,0
,,Denmark,1,0,0,0,0
,,Florence,3,0,0,0,0
,,Goose Creek,0,0,1,0,0
,,Great Falls,1,0,0,0,0
,,Hanahan,0,0,0,2,0
,,Hartsville,0,0,2,0,0
,,Hemingway,3,0,0,0,0
,,Lexington,2,0,0,0,0
,,Lyman,1,0,0,0,0
,,Manning,1,0,0,1,0
,,Mount Pleasant,3,1,0,0,0
,,Myrtle Beach,1,1,0,2,0
,,North Augusta,1,0,0,0,0
,,Port Royal,0,0,0,1,0
,,Rock Hill,0,0,0,1,0
,,Simpsonville,0,0,1,0,0
,,Spartanburg,0,0,1,1,0
,,Summerville,1,0,0,0,0
,,Union,2,0,0,0,0
,,Walterboro,1,3,0,2,0
,,Westminster,1,0,0,0,0
,,York,2,0,1,0,0
,Universities and Colleges,,0,0,1,0,0
,,College of Charleston,0,0,1,0,0
,Metropolitan Counties,,18,6,3,2,1
,,Aiken,2,0,0,0,0
,,Anderson,3,0,0,0,0
,,Berkeley,0,0,1,1,0
,,Charleston,1,0,0,0,0
,,Darlington4,4,0,0,1,0
,,Greenville,2,3,1,0,0
,,Horry County Police Department,1,1,0,0,0
,,Kershaw,2,0,0,0,0
,,Lexington,1,0,0,0,0
,,Richland,0,1,1,0,0
,,Saluda,1,0,0,0,0
,,Spartanburg,1,1,0,0,1
,Nonmetropolitan Counties,,19,9,4,2,2
,,Beaufort,1,0,0,0,0
,,Chester,3,8,1,0,0
,,Chesterfield,1,0,2,0,0
,,Clarendon,0,0,0,1,0
,,Colleton,1,1,0,1,0
,,Greenwood,1,0,0,0,0
,,Hampton,5,0,0,0,0
,,Lee,0,0,1,0,2
,,Marion,1,0,0,0,0
,,Marlboro,1,0,0,0,0
,,Oconee,2,0,0,0,0
,,Williamsburg,3,0,0,0,0
SOUTH DAKOTA,Total,,21,6,1,9,0
,Cities,,15,5,0,8,0
,,Aberdeen,1,0,0,0,0
,,Martin,1,0,0,0,0
,,Pierre,1,0,0,0,0
,,Rapid City,3,0,0,0,0
,,Sioux Falls,8,5,0,8,0
,,Spearfish,1,0,0,0,0
,Metropolitan Counties,,6,0,1,1,0
,,Minnehaha,6,0,1,0,0
,,Pennington,0,0,0,1,0
,Nonmetropolitan Counties,,0,1,0,0,0
,,Butte,0,1,0,0,0
TENNESSEE,Total,,116,33,49,38,3
,Cities,,89,25,38,32,2
,,Bristol,1,0,0,0,0
,,Chattanooga,4,0,1,0,0
,,Clarksville,1,2,1,0,0
,,Cleveland,6,3,1,1,0
,,Collegedale,1,1,0,0,0
,,Collierville,1,0,0,0,0
,,Collinwood,0,0,0,0,1
,,Covington,0,0,1,0,0
,,Crossville,0,0,3,1,0
,,Dayton,1,0,0,0,0
,,Decatur,1,0,0,0,0
,,Dickson,0,0,1,0,0
,,Dyersburg,1,0,0,0,0
,,East Ridge,2,2,0,0,0
,,Franklin,1,1,0,1,0
,,Gallatin,1,0,0,0,0
,,Gibson,1,0,0,0,0
,,Goodlettsville,0,1,0,0,0
,,Hendersonville,0,0,1,0,0
,,Humboldt,1,0,0,0,0
,,Jackson,2,0,2,0,0
,,Johnson City,2,0,2,0,0
,,Kingsport,2,0,0,0,0
,,Knoxville,6,1,1,2,0
,,Lexington,2,0,1,0,0
,,Maryville,3,0,0,0,0
,,Maynardville,1,0,0,0,0
,,Memphis,37,8,20,20,1
,,Murfreesboro,1,0,0,0,0
,,Nashville,1,4,3,4,0
,,Oak Ridge,2,0,0,0,0
,,Paris,1,0,0,0,0
,,Portland,0,0,0,1,0
,,Pulaski,1,0,0,0,0
,,Red Bank,1,0,0,0,0
,,Savannah,1,0,0,0,0
,,Signal Mountain,0,1,0,0,0
,,Spring Hill,2,1,0,1,0
,,Winchester,1,0,0,1,0
,Universities and Colleges,,1,1,1,1,0
,,Vanderbilt University,1,1,1,1,0
,Metropolitan Counties,,20,5,4,5,1
,,Anderson,1,0,0,0,0
,,Blount,2,0,0,1,0
,,Bradley,2,0,1,1,0
,,Cheatham,2,0,0,0,0
,,Dickson,1,1,0,0,0
,,Jefferson,2,0,1,2,0
,,Knox,2,0,1,0,0
,,Montgomery,0,2,1,0,0
,,Rutherford,2,0,0,1,0
,,Shelby,5,1,0,0,1
,,Sullivan,1,1,0,0,0
,Nonmetropolitan Counties,,6,2,6,0,0
,,Gibson,2,0,0,0,0
,,Lauderdale,1,0,0,0,0
,,Marshall,1,0,0,0,0
,,Maury,1,1,1,0,0
,,Monroe,1,0,0,0,0
,,Sevier,0,1,0,0,0
,,Warren,0,0,5,0,0
TEXAS,Total,,130,20,46,46,0
,Cities,,117,17,46,45,0
,,Allen,1,0,0,0,0
,,Arlington,5,0,1,0,0
,,Austin,3,0,1,2,0
,,Bedford,1,0,1,0,0
,,Bertram,1,0,0,0,0
,,Bonham,1,0,0,0,0
,,Bryan,1,0,0,0,0
,,Carrollton,1,2,1,1,0
,,Cedar Park,4,0,0,0,0
,,Copperas Cove,1,0,0,0,0
,,Corpus Christi,8,2,3,3,0
,,Dallas,14,1,7,1,0
,,Del Rio,1,0,0,0,0
,,Denton,1,0,0,0,0
,,El Paso,1,0,2,1,0
,,Forney,1,0,0,0,0
,,Fort Worth,13,1,0,5,0
,,Friendswood,0,0,1,0,0
,,Frisco,1,0,0,0,0
,,Galveston,0,0,1,0,0
,,Garland,9,3,0,1,0
,,Haltom City,1,0,0,1,0
,,Henderson,0,0,1,0,0
,,Houston,12,3,11,10,0
,,Huntsville,0,0,0,1,0
,,Keller,1,1,0,0,0
,,Kingsville,0,0,0,1,0
,,Leander,2,0,0,0,0
,,Longview,7,0,1,3,0
,,Mansfield,2,0,0,1,0
,,Midland,0,1,1,1,0
,,Missouri City,1,0,0,0,0
,,New Braunfels,0,0,2,1,0
,,North Richland Hills,1,0,0,0,0
,,Orange,1,0,0,0,0
,,Palestine,0,0,1,0,0
,,Plano,3,0,0,2,0
,,Richland Hills,0,0,0,1,0
,,Rockport,1,0,0,0,0
,,Round Rock,1,0,0,1,0
,,Rowlett,0,0,0,1,0
,,San Antonio,8,0,9,5,0
,,San Marcos,1,0,1,0,0
,,Seguin,1,0,1,0,0
,,Tomball,0,0,0,2,0
,,Tyler,1,0,0,0,0
,,Uvalde,1,0,0,0,0
,,Victoria,0,1,0,0,0
,,Vidor,3,0,0,0,0
,,Waco,1,1,0,0,0
,,Wichita Falls,0,1,0,0,0
,Universities and Colleges,,2,1,0,0,0
,,"Texas Technological University, Lubbock",1,0,0,0,0
,,"University of Texas, Austin",1,1,0,0,0
,Metropolitan Counties,,10,1,0,1,0
,,Harris,7,0,0,1,0
,,Kendall,1,0,0,0,0
,,McLennan,1,0,0,0,0
,,Wichita,1,0,0,0,0
,,Williamson,0,1,0,0,0
,Nonmetropolitan Counties,,1,0,0,0,0
,,Hood,1,0,0,0,0
,Other Agencies,,0,1,0,0,0
,,"Independent School District, Austin",0,1,0,0,0
UTAH,Total,,19,15,9,12,0
,Cities,,17,12,8,10,0
,,Bountiful,0,0,2,0,0
,,Centerville,0,3,0,0,0
,,Clearfield,1,0,0,0,0
,,Clinton,1,0,0,0,0
,,Farmington,1,0,0,0,0
,,Ivins,0,0,0,1,0
,,Layton,2,0,0,0,0
,,Murray,1,0,1,0,0
,,North Salt Lake,0,0,1,2,0
,,Provo,0,2,0,0,0
,,Roosevelt,0,1,0,0,0
,,Roy,1,0,0,0,0
,,Salt Lake City,0,1,0,0,0
,,Sandy,0,1,0,0,0
,,South Jordan,1,1,1,1,0
,,Springville,1,0,0,0,0
,,St. George,1,0,0,0,0
,,Taylorsville City,0,0,1,0,0
,,Tooele,1,0,0,0,0
,,Vernal,0,1,0,0,0
,,Washington,0,1,1,1,0
,,West Valley,6,1,1,5,0
,Universities and Colleges,,0,2,0,0,0
,,Brigham Young University,0,2,0,0,0
,Metropolitan Counties,,1,1,1,2,0
,,Davis,0,0,0,1,0
,,Salt Lake,1,0,0,1,0
,,Tooele,0,0,1,0,0
,,Weber,0,1,0,0,0
,Nonmetropolitan Counties,,1,0,0,0,0
,,Uintah,1,0,0,0,0
VERMONT,Total,,9,5,7,0,0
,Cities,,9,4,5,0,0
,,Barre Town,1,0,0,0,0
,,Bellows Falls,0,0,1,0,0
,,Bennington,1,0,0,0,0
,,Burlington,4,3,4,0,0
,,Montpelier,0,1,0,0,0
,,Rutland,1,0,0,0,0
,,South Burlington,1,0,0,0,0
,,St. Johnsbury,1,0,0,0,0
,Nonmetropolitan Counties,,0,0,1,0,0
,,Orange,0,0,1,0,0
,State Police Agencies,,0,1,1,0,0
,,State Police:,,,,,
,,New Haven,0,1,0,0,0
,,St. Albans,0,0,1,0,0
VIRGINIA,Total,,186,54,34,34,15
,Cities,,92,27,20,16,10
,,Alexandria,0,5,0,0,0
,,Berryville,0,1,0,0,0
,,Bristol,1,0,0,0,0
,,Charlottesville,1,0,1,0,2
,,Chesapeake,3,0,1,0,1
,,Danville,1,0,0,0,0
,,Emporia,2,0,0,0,0
,,Exmore,0,1,0,0,0
,,Fairfax City,0,0,0,1,0
,,Falls Church,1,0,0,0,0
,,Fredericksburg,0,0,1,1,0
,,Hampton,4,2,0,0,0
,,Harrisonburg,0,1,2,0,0
,,Herndon,1,0,0,1,0
,,Hopewell,1,0,0,0,0
,,Lynchburg,3,1,1,0,0
,,Manassas,6,0,0,0,0
,,Manassas Park,0,0,0,1,0
,,Newport News,3,3,2,1,0
,,Norfolk,27,5,2,4,1
,,Onancock,0,0,0,0,1
,,Onley,0,0,0,1,0
,,Petersburg,0,0,0,0,1
,,Portsmouth,7,0,0,1,0
,,Pulaski,0,1,0,0,0
,,Purcellville,2,0,0,0,0
,,Radford,1,0,0,0,0
,,Richmond,4,3,4,1,0
,,Roanoke,3,0,3,1,0
,,Rocky Mount,1,0,0,0,0
,,Suffolk,2,0,0,1,2
,,Vinton,1,0,0,0,0
,,Virginia Beach,15,4,3,2,0
,,Waverly,0,0,0,0,1
,,Williamsburg,2,0,0,0,0
,,Wytheville,0,0,0,0,1
,Universities and Colleges,,7,5,1,0,0
,,Ferrum College,1,0,0,0,0
,,George Mason University,2,2,0,0,0
,,James Madison University,1,0,0,0,0
,,Northern Virginia Community College,1,1,0,0,0
,,Old Dominion University,1,1,0,0,0
,,Radford University,1,0,0,0,0
,,Virginia Military Institute,0,1,0,0,0
,,Virginia State University,0,0,1,0,0
,Metropolitan Counties,,80,20,9,15,0
,,Albemarle County Police Department,4,1,1,2,0
,,Amelia,0,0,1,0,0
,,Amherst,0,1,0,0,0
,,Arlington County Police Department,4,0,1,0,0
,,Bedford,3,1,0,0,0
,,Campbell,4,1,0,1,0
,,Chesterfield County Police Department,9,4,0,0,0
,,Fairfax County Police Department,9,4,1,1,0
,,Fauquier,4,1,0,0,0
,,Fluvanna,1,0,1,1,0
,,Frederick,0,0,0,1,0
,,Gloucester,1,0,0,0,0
,,Greene,1,1,1,2,0
,,Henrico County Police Department,9,2,0,3,0
,,James City County Police Department,3,0,0,0,0
,,King and Queen,1,0,0,0,0
,,Loudoun,13,1,2,2,0
,,Montgomery,3,0,0,0,0
,,New Kent,2,0,0,1,0
,,Prince George County Police Department,3,0,0,0,0
,,Prince William County Police Department,1,0,0,1,0
,,Roanoke County Police Department,1,2,1,0,0
,,Spotsylvania,2,0,0,0,0
,,Washington,2,1,0,0,0
,Nonmetropolitan Counties,,5,1,4,2,5
,,Augusta,2,0,0,0,0
,,Buckingham,0,0,0,1,0
,,Floyd,0,0,0,0,1
,,Greensville,0,0,0,0,2
,,King George,1,0,0,0,0
,,Madison,2,0,0,1,0
,,Mecklenburg,0,1,0,0,0
,,Northumberland,0,0,0,0,1
,,Rappahannock,0,0,1,0,0
,,Rockbridge,0,0,0,0,1
,,Tazewell,0,0,1,0,0
,,Westmoreland,0,0,2,0,0
,State Police Agencies,,0,1,0,0,0
,,"State Police, Washington County",0,1,0,0,0
,Other Agencies,,2,0,0,1,0
,,Reagan National Airport,1,0,0,0,0
,,Virginia State Capitol,1,0,0,1,0
WASHINGTON,Total,,104,17,39,34,1
,Cities,,79,12,34,23,1
,,Arlington,1,0,0,0,0
,,Auburn,1,0,0,0,0
,,Battle Ground,0,0,0,1,0
,,Bremerton,1,0,1,0,0
,,Burien,0,1,1,0,0
,,Clarkston,0,0,0,1,0
,,Covington,4,0,0,0,0
,,Ellensburg,2,0,0,0,0
,,Everett,1,1,1,0,0
,,Federal Way,0,0,1,0,0
,,Kenmore,0,0,0,1,0
,,Kennewick,0,0,1,2,0
,,Kent,2,1,0,0,0
,,Lakewood,3,0,0,0,0
,,Longview,1,0,0,0,0
,,Maple Valley,2,0,1,0,0
,,Mercer Island,0,1,0,0,0
,,Mill Creek,1,0,0,0,0
,,Milton,1,0,0,0,0
,,Newcastle,1,0,0,0,0
,,North Bend,0,0,0,1,0
,,Oak Harbor,1,1,0,0,0
,,Olympia,0,0,0,2,0
,,Port Angeles,0,0,1,0,0
,,Port Orchard,1,0,0,0,0
,,Pullman,4,0,1,0,0
,,Redmond,1,1,1,0,0
,,Renton,1,0,0,0,0
,,Richland,1,0,0,1,0
,,Sammamish,0,1,0,0,0
,,SeaTac,0,1,0,0,0
,,Seattle,14,0,11,3,0
,,Selah,0,0,1,0,0
,,Sequim,1,1,0,0,0
,,Shoreline,1,0,0,2,0
,,Spokane,10,2,6,4,1
,,Spokane Valley,1,0,0,0,0
,,Tacoma,10,0,5,2,0
,,Tukwila,1,0,0,0,0
,,University Place,1,0,0,0,0
,,Vancouver,6,0,0,2,0
,,Walla Walla,1,0,0,0,0
,,Washougal,0,0,1,0,0
,,Yakima,3,1,1,1,0
,Universities and Colleges,,0,0,0,4,0
,,Eastern Washington University,0,0,0,4,0
,Metropolitan Counties,,23,3,3,7,0
,,Chelan,0,0,0,1,0
,,Clark,3,0,0,1,0
,,King,12,2,1,3,0
,,Kitsap,4,0,1,2,0
,,Pierce,1,1,0,0,0
,,Snohomish,2,0,1,0,0
,,Yakima,1,0,0,0,0
,Nonmetropolitan Counties,,0,1,2,0,0
,,Clallam,0,1,2,0,0
,Other Agencies,,2,1,0,0,0
,,Port of Seattle,2,1,0,0,0
WEST VIRGINIA,Total,,31,2,10,1,0
,Cities,,24,1,4,1,0
,,Beckley,1,0,0,0,0
,,Charleston,3,0,1,0,0
,,Clarksburg,2,0,0,1,0
,,Huntington,9,0,2,0,0
,,Morgantown,1,1,0,0,0
,,Nitro,0,0,1,0,0
,,Princeton,1,0,0,0,0
,,South Charleston,4,0,0,0,0
,,Spencer,1,0,0,0,0
,,Weirton,1,0,0,0,0
,,Wheeling,1,0,0,0,0
,Universities and Colleges,,1,0,0,0,0
,,West Virginia State University,1,0,0,0,0
,Metropolitan Counties,,4,0,5,0,0
,,Berkeley,1,0,3,0,0
,,Brooke,2,0,0,0,0
,,Kanawha,0,0,1,0,0
,,Marshall,1,0,0,0,0
,,Monongalia,0,0,1,0,0
,Nonmetropolitan Counties,,1,0,0,0,0
,,Fayette,1,0,0,0,0
,State Police Agencies,,1,1,0,0,0
,,State Police:,,,,,
,,Keyser,1,0,0,0,0
,,Romney,0,1,0,0,0
,Other Agencies,,0,0,1,0,0
,,Harrison County Drug and Violent Crime Task Force,0,0,1,0,0
WISCONSIN,Total,,43,6,9,11,0
,Cities,,38,5,8,10,0
,,Appleton,2,0,0,0,0
,,Darlington,0,0,1,0,0
,,Fitchburg,0,0,0,1,0
,,Fond du Lac,3,1,0,0,0
,,Janesville,1,0,1,0,0
,,Luxemburg,1,0,0,0,0
,,Madison,1,0,0,0,0
,,Milwaukee,21,0,4,1,0
,,New Berlin,0,2,1,0,0
,,New London,0,0,0,1,0
,,Oak Creek,6,1,0,6,0
,,Rhinelander,0,1,0,0,0
,,Sheboygan,1,0,1,0,0
,,Town of Madison,1,0,0,0,0
,,Watertown,1,0,0,0,0
,,Waukesha,0,0,0,1,0
,Universities and Colleges,,3,0,0,1,0
,,"University of Wisconsin, Platteville",3,0,0,1,0
,Metropolitan Counties,,1,0,1,0,0
,,Dane,1,0,0,0,0
,,Eau Claire,0,0,1,0,0
,Nonmetropolitan Counties,,0,1,0,0,0
,,Oneida,0,1,0,0,0
,Other Agencies–Tribal,,1,0,0,0,0
,,Lac du Flambeau Tribal,1,0,0,0,0
WYOMING,Total,,10,5,5,1,0
,Cities,,10,5,5,1,0
,,Casper,6,5,1,0,0
,,Cheyenne,1,0,1,0,0
,,Cody,0,0,1,0,0
,,Gillette,2,0,0,1,0
,,Lusk,1,0,0,0,0
,,Riverton,0,0,1,0,0
,,Rock Springs,0,0,1,0,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
